year,month,stationid,startstatname,start station latitude,start station longitude,starttrips,endstatname,end station latitude,end station longitude,endtrips
2019.0,Jan,438.0,St Marks Pl & 1 Ave,40.72779126,-73.98564945,2915.0,St Marks Pl & 1 Ave,40.72779126,-73.98564945,2854
2019.0,Jan,439.0,E 4 St & 2 Ave,40.726280700000004,-73.98978041,2852.0,E 4 St & 2 Ave,40.726280700000004,-73.98978041,2878
2019.0,Jan,440.0,E 45 St & 3 Ave,40.75255434,-73.97282625,2010.0,E 45 St & 3 Ave,40.75255434,-73.97282625,2011
2019.0,Jan,441.0,E 52 St & 2 Ave,40.756014,-73.967416,1530.0,E 52 St & 2 Ave,40.756014,-73.967416,1551
2019.0,Jan,442.0,W 27 St & 7 Ave,40.746646999999996,-73.993915,3457.0,W 27 St & 7 Ave,40.746646999999996,-73.993915,3500
2019.0,Jan,443.0,Bedford Ave & S 9 St,40.70853074,-73.96408963,317.0,Bedford Ave & S 9 St,40.70853074,-73.96408963,259
2019.0,Jan,445.0,E 10 St & Avenue A,40.72740794,-73.98142006,3630.0,E 10 St & Avenue A,40.72740794,-73.98142006,3519
2019.0,Jan,446.0,W 24 St & 7 Ave,40.74487634,-73.99529885,3858.0,W 24 St & 7 Ave,40.74487634,-73.99529885,3892
2019.0,Jan,447.0,8 Ave & W 52 St,40.76370739,-73.9851615,2583.0,8 Ave & W 52 St,40.76370739,-73.9851615,2599
2019.0,Jan,448.0,W 37 St & 10 Ave,40.75660359,-73.9979009,2497.0,W 37 St & 10 Ave,40.75660359,-73.9979009,2459
2019.0,Jan,450.0,W 49 St & 8 Ave,40.76227205,-73.98788205,2884.0,W 49 St & 8 Ave,40.76227205,-73.98788205,2831
2019.0,Jan,453.0,W 22 St & 8 Ave,40.74475148,-73.99915362,3040.0,W 22 St & 8 Ave,40.74475148,-73.99915362,3086
2019.0,Jan,454.0,E 51 St & 1 Ave,40.75455731,-73.96592976,1149.0,E 51 St & 1 Ave,40.75455731,-73.96592976,1168
2019.0,Jan,455.0,1 Ave & E 44 St,40.75001986,-73.96905301,2110.0,1 Ave & E 44 St,40.75001986,-73.96905301,2118
2019.0,Jan,456.0,E 53 St & Madison Ave,40.75971079999999,-73.97402311,2061.0,E 53 St & Madison Ave,40.75971079999999,-73.97402311,2055
2019.0,Jan,458.0,11 Ave & W 27 St,40.751396,-74.00522600000001,2688.0,11 Ave & W 27 St,40.751396,-74.00522600000001,2709
2019.0,Jan,459.0,W 20 St & 11 Ave,40.746745000000004,-74.007756,4640.0,W 20 St & 11 Ave,40.746745000000004,-74.007756,4642
2019.0,Jan,460.0,S 4 St & Wythe Ave,40.71285887,-73.96590294,1848.0,S 4 St & Wythe Ave,40.71285887,-73.96590294,1863
2019.0,Jan,461.0,E 20 St & 2 Ave,40.73587678,-73.98205027,3501.0,E 20 St & 2 Ave,40.73587678,-73.98205027,3421
2019.0,Jan,462.0,W 22 St & 10 Ave,40.74691959,-74.00451887,2860.0,W 22 St & 10 Ave,40.74691959,-74.00451887,2880
2019.0,Jan,465.0,Broadway & W 41 St,40.75513557,-73.98658032,4351.0,Broadway & W 41 St,40.75513557,-73.98658032,4330
2019.0,Jan,466.0,W 25 St & 6 Ave,40.74395411,-73.99144871,3267.0,W 25 St & 6 Ave,40.74395411,-73.99144871,3278
2019.0,Jan,467.0,Dean St & 4 Ave,40.68312489,-73.97895137,1309.0,Dean St & 4 Ave,40.68312489,-73.97895137,1456
2019.0,Jan,468.0,Broadway & W 56 St,40.7652654,-73.98192338,4317.0,Broadway & W 56 St,40.7652654,-73.98192338,4287
2019.0,Jan,469.0,Broadway & W 53 St,40.76344058,-73.98268129,2167.0,Broadway & W 53 St,40.76344058,-73.98268129,2149
2019.0,Jan,470.0,W 20 St & 8 Ave,40.74345335,-74.00004031,2456.0,W 20 St & 8 Ave,40.74345335,-74.00004031,2513
2019.0,Jan,471.0,Grand St & Havemeyer St,40.71286844,-73.95698119,777.0,Grand St & Havemeyer St,40.71286844,-73.95698119,826
2019.0,Jan,472.0,E 32 St & Park Ave,40.745712100000006,-73.98194829,4174.0,E 32 St & Park Ave,40.745712100000006,-73.98194829,4131
2019.0,Jan,473.0,Rivington St & Chrystie St,40.72110063,-73.99192540000001,1456.0,Rivington St & Chrystie St,40.72110063,-73.99192540000001,1437
2019.0,Jan,474.0,5 Ave & E 29 St,40.7451677,-73.98683077,2966.0,5 Ave & E 29 St,40.7451677,-73.98683077,3022
2019.0,Jan,476.0,E 31 St & 3 Ave,40.74394314,-73.97966069,2861.0,E 31 St & 3 Ave,40.74394314,-73.97966069,2892
2019.0,Jan,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,5539.0,W 41 St & 8 Ave,40.75640548,-73.9900262,5570
2019.0,Jan,478.0,11 Ave & W 41 St,40.76030096,-73.99884222,2749.0,11 Ave & W 41 St,40.76030096,-73.99884222,2783
2019.0,Jan,479.0,9 Ave & W 45 St,40.76019252,-73.9912551,3143.0,9 Ave & W 45 St,40.76019252,-73.9912551,3187
2019.0,Jan,480.0,W 53 St & 10 Ave,40.76669671,-73.99061728,2450.0,W 53 St & 10 Ave,40.76669671,-73.99061728,2482
2019.0,Jan,481.0,S 3 St & Bedford Ave,40.71260486,-73.96264403,1119.0,S 3 St & Bedford Ave,40.71260486,-73.96264403,956
2019.0,Jan,482.0,W 15 St & 7 Ave,40.73935542,-73.99931783,2486.0,W 15 St & 7 Ave,40.73935542,-73.99931783,2594
2019.0,Jan,483.0,E 12 St & 3 Ave,40.73223272,-73.98889957,590.0,E 12 St & 3 Ave,40.73223272,-73.98889957,600
2019.0,Jan,484.0,W 44 St & 5 Ave,40.75500254,-73.98014437,2240.0,W 44 St & 5 Ave,40.75500254,-73.98014437,2295
2019.0,Jan,485.0,W 37 St & 5 Ave,40.75038009,-73.98338988,2212.0,W 37 St & 5 Ave,40.75038009,-73.98338988,2141
2019.0,Jan,486.0,Broadway & W 29 St,40.7462009,-73.98855723,3486.0,Broadway & W 29 St,40.7462009,-73.98855723,3509
2019.0,Jan,487.0,E 20 St & FDR Drive,40.73314259,-73.97573881,3348.0,E 20 St & FDR Drive,40.73314259,-73.97573881,3250
2019.0,Jan,490.0,8 Ave & W 33 St,40.751551,-73.993934,5214.0,8 Ave & W 33 St,40.751551,-73.993934,5264
2019.0,Jan,491.0,E 24 St & Park Ave S,40.74096374,-73.98602213,4181.0,E 24 St & Park Ave S,40.74096374,-73.98602213,4164
2019.0,Jan,492.0,W 33 St & 7 Ave,40.75019995,-73.99093085,4497.0,W 33 St & 7 Ave,40.75019995,-73.99093085,4419
2019.0,Jan,493.0,W 45 St & 6 Ave,40.7568001,-73.98291153,1811.0,W 45 St & 6 Ave,40.7568001,-73.98291153,1874
2019.0,Jan,494.0,W 26 St & 8 Ave,40.74734825,-73.99723551,3356.0,W 26 St & 8 Ave,40.74734825,-73.99723551,3417
2019.0,Jan,495.0,W 47 St & 10 Ave,40.76269882,-73.99301222,2308.0,W 47 St & 10 Ave,40.76269882,-73.99301222,2336
2019.0,Jan,496.0,E 16 St & 5 Ave,40.73726186,-73.99238967,3439.0,E 16 St & 5 Ave,40.73726186,-73.99238967,3437
2019.0,Jan,497.0,E 17 St & Broadway,40.73704984,-73.99009296,5786.0,E 17 St & Broadway,40.73704984,-73.99009296,5815
2019.0,Jan,498.0,Broadway & W 32 St,40.74854862,-73.98808416,3617.0,Broadway & W 32 St,40.74854862,-73.98808416,3665
2019.0,Jan,499.0,Broadway & W 60 St,40.76915505,-73.98191841,3761.0,Broadway & W 60 St,40.76915505,-73.98191841,3460
2019.0,Jan,500.0,Broadway & W 51 St,40.76228826,-73.98336183,2357.0,Broadway & W 51 St,40.76228826,-73.98336183,2373
2019.0,Jan,501.0,FDR Drive & E 35 St,40.744219,-73.97121214,1709.0,FDR Drive & E 35 St,40.744219,-73.97121214,2155
2019.0,Jan,502.0,Henry St & Grand St,40.714215,-73.981346,2269.0,Henry St & Grand St,40.714215,-73.981346,2272
2019.0,Jan,503.0,E 20 St & Park Ave,40.73827428,-73.98751968,2948.0,E 20 St & Park Ave,40.73827428,-73.98751968,2918
2019.0,Jan,504.0,1 Ave & E 16 St,40.73221853,-73.98165557,4236.0,1 Ave & E 16 St,40.73221853,-73.98165557,4328
2019.0,Jan,505.0,6 Ave & W 33 St,40.74901271,-73.98848395,4575.0,6 Ave & W 33 St,40.74901271,-73.98848395,4607
2019.0,Jan,507.0,E 25 St & 2 Ave,40.73912601,-73.97973776,3462.0,E 25 St & 2 Ave,40.73912601,-73.97973776,3318
2019.0,Jan,508.0,W 46 St & 11 Ave,40.76341379,-73.99667444,1965.0,W 46 St & 11 Ave,40.76341379,-73.99667444,1977
2019.0,Jan,509.0,9 Ave & W 22 St,40.7454973,-74.00197139,3444.0,9 Ave & W 22 St,40.7454973,-74.00197139,3517
2019.0,Jan,513.0,W 56 St & 10 Ave,40.768254,-73.988639,1900.0,W 56 St & 10 Ave,40.768254,-73.988639,1912
2019.0,Jan,514.0,12 Ave & W 40 St,40.76087502,-74.00277668,2553.0,12 Ave & W 40 St,40.76087502,-74.00277668,2625
2019.0,Jan,515.0,W 43 St & 10 Ave,40.76009437,-73.99461843,2653.0,W 43 St & 10 Ave,40.76009437,-73.99461843,2664
2019.0,Jan,516.0,E 47 St & 1 Ave,40.75206862,-73.96784384,984.0,E 47 St & 1 Ave,40.75206862,-73.96784384,999
2019.0,Jan,517.0,Pershing Square South,40.751581,-73.97791,4234.0,Pershing Square South,40.751581,-73.97791,4101
2019.0,Jan,518.0,E 39 St & 2 Ave,40.74780373,-73.97344190000001,3129.0,E 39 St & 2 Ave,40.74780373,-73.97344190000001,3072
2019.0,Jan,519.0,Pershing Square North,40.751872999999996,-73.97770600000001,8874.0,Pershing Square North,40.751872999999996,-73.97770600000001,8905
2019.0,Jan,520.0,W 52 St & 5 Ave,40.75992262,-73.97648516,2059.0,W 52 St & 5 Ave,40.75992262,-73.97648516,2048
2019.0,Jan,522.0,E 51 St & Lexington Ave,40.75714758,-73.97207836,1989.0,E 51 St & Lexington Ave,40.75714758,-73.97207836,1984
2019.0,Jan,523.0,W 38 St & 8 Ave,40.75466591,-73.99138152,4614.0,W 38 St & 8 Ave,40.75466591,-73.99138152,4662
2019.0,Jan,524.0,W 43 St & 6 Ave,40.75527307,-73.98316936,2720.0,W 43 St & 6 Ave,40.75527307,-73.98316936,2679
2019.0,Jan,525.0,W 34 St & 11 Ave,40.75594159,-74.0021163,1546.0,W 34 St & 11 Ave,40.75594159,-74.0021163,1533
2019.0,Jan,526.0,E 33 St & 5 Ave,40.74765947,-73.98490707,2597.0,E 33 St & 5 Ave,40.74765947,-73.98490707,2631
2019.0,Jan,528.0,2 Ave & E 31 St,40.74290902,-73.97706058,3163.0,2 Ave & E 31 St,40.74290902,-73.97706058,3190
2019.0,Jan,529.0,W 42 St & 8 Ave,40.75756989999999,-73.99098507,2640.0,W 42 St & 8 Ave,40.75756989999999,-73.99098507,2679
2019.0,Jan,530.0,11 Ave & W 59 St,40.771496710544405,-73.99046033620834,2365.0,11 Ave & W 59 St,40.771496710544405,-73.99046033620834,2403
2019.0,Jan,531.0,Forsyth St & Broome St,40.71893904,-73.99266288,2796.0,Forsyth St & Broome St,40.71893904,-73.99266288,2781
2019.0,Jan,532.0,S 5 Pl & S 5 St,40.710451,-73.960876,1375.0,S 5 Pl & S 5 St,40.710451,-73.960876,1256
2019.0,Jan,533.0,Broadway & W 38 St,40.75299641,-73.98721619,2573.0,Broadway & W 38 St,40.75299641,-73.98721619,2564
2019.0,Jan,534.0,Water - Whitehall Plaza,40.70255065,-74.0127234,1014.0,Water - Whitehall Plaza,40.70255065,-74.0127234,1035
2019.0,Jan,536.0,1 Ave & E 30 St,40.74144387,-73.97536082,2461.0,1 Ave & E 30 St,40.74144387,-73.97536082,2578
2019.0,Jan,539.0,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,2200.0,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,2344
2019.0,Jan,540.0,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,2686.0,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,2763
2019.0,Jan,545.0,E 23 St & 1 Ave,40.736502,-73.97809472,3559.0,E 23 St & 1 Ave,40.736502,-73.97809472,3566
2019.0,Jan,546.0,E 30 St & Park Ave S,40.74444921,-73.98303529,2002.0,E 30 St & Park Ave S,40.74444921,-73.98303529,1897
2019.0,Jan,2000.0,Front St & Washington St,40.70255088,-73.98940236,1426.0,Front St & Washington St,40.70255088,-73.98940236,1532
2019.0,Jan,2002.0,Wythe Ave & Metropolitan Ave,40.716887,-73.96319799999999,1640.0,Wythe Ave & Metropolitan Ave,40.716887,-73.96319799999999,1733
2019.0,Jan,2003.0,1 Ave & E 18 St,40.73381219196632,-73.9805442094803,3261.0,1 Ave & E 18 St,40.73381219196632,-73.9805442094803,3250
2019.0,Jan,2005.0,Railroad Ave & Kay Ave,40.70531194,-73.97100056,34.0,Railroad Ave & Kay Ave,40.70531194,-73.97100056,34
2019.0,Jan,2006.0,Central Park S & 6 Ave,40.76590936,-73.97634151,2917.0,Central Park S & 6 Ave,40.76590936,-73.97634151,2862
2019.0,Jan,2008.0,Little West St & 1 Pl,40.70569254,-74.01677685,1802.0,Little West St & 1 Pl,40.70569254,-74.01677685,1816
2019.0,Jan,2009.0,Catherine St & Monroe St,40.71117444,-73.99682619,1546.0,Catherine St & Monroe St,40.71117444,-73.99682619,1587
2019.0,Jan,2010.0,Grand St & Greene St,40.72165481,-74.00234737,1699.0,Grand St & Greene St,40.72165481,-74.00234737,1723
2019.0,Jan,2012.0,E 27 St & 1 Ave,40.739445,-73.97680600000001,2690.0,E 27 St & 1 Ave,40.739445,-73.97680600000001,2583
2019.0,Jan,2021.0,W 45 St & 8 Ave,40.75929124,-73.98859651,2796.0,W 45 St & 8 Ave,40.75929124,-73.98859651,2808
2019.0,Jan,2022.0,E 60 St & York Ave,40.759107,-73.959223,546.0,E 60 St & York Ave,40.759107,-73.959223,557
2019.0,Jan,2023.0,E 55 St & Lexington Ave,40.75968085,-73.97031366,1478.0,E 55 St & Lexington Ave,40.75968085,-73.97031366,1482
2019.0,Jan,3002.0,South End Ave & Liberty St,40.711512,-74.01575600000001,3199.0,South End Ave & Liberty St,40.711512,-74.01575600000001,3194
2019.0,Jan,3016.0,Kent Ave & N 7 St,40.72036775298455,-73.96165072917937,1487.0,Kent Ave & N 7 St,40.72036775298455,-73.96165072917937,1707
2019.0,Jan,3041.0,Kingston Ave & Herkimer St,40.67890679,-73.94142771,250.0,Kingston Ave & Herkimer St,40.67890679,-73.94142771,254
2019.0,Jan,3042.0,Fulton St & Utica Ave,40.6794268,-73.92989109999999,296.0,Fulton St & Utica Ave,40.6794268,-73.92989109999999,294
2019.0,Jan,3043.0,Lewis Ave & Decatur St,40.6814598,-73.934903,185.0,Lewis Ave & Decatur St,40.6814598,-73.934903,170
2019.0,Jan,3044.0,Albany Ave & Fulton St,40.6800105,-73.938475,138.0,Albany Ave & Fulton St,40.6800105,-73.938475,124
2019.0,Jan,3046.0,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,317.0,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,302
2019.0,Jan,3047.0,Halsey St & Tompkins Ave,40.682368700000005,-73.944118,403.0,Halsey St & Tompkins Ave,40.682368700000005,-73.944118,377
2019.0,Jan,3048.0,Putnam Ave & Nostrand Ave,40.684020000000004,-73.94977,248.0,Putnam Ave & Nostrand Ave,40.684020000000004,-73.94977,230
2019.0,Jan,3049.0,Cambridge Pl & Gates Ave,40.68488,-73.96304,512.0,Cambridge Pl & Gates Ave,40.68488,-73.96304,495
2019.0,Jan,3050.0,Putnam Ave & Throop Ave,40.6851532,-73.94111,397.0,Putnam Ave & Throop Ave,40.6851532,-73.94111,379
2019.0,Jan,3052.0,Lewis Ave & Madison St,40.686312,-73.935775,398.0,Lewis Ave & Madison St,40.686312,-73.935775,384
2019.0,Jan,3053.0,Marcy Ave & Lafayette Ave,40.6900815,-73.94791500000001,200.0,Marcy Ave & Lafayette Ave,40.6900815,-73.94791500000001,171
2019.0,Jan,3054.0,Greene Ave & Throop Ave,40.6894932,-73.942061,306.0,Greene Ave & Throop Ave,40.6894932,-73.942061,253
2019.0,Jan,3055.0,Greene Ave & Nostrand Ave,40.68833370000001,-73.950916,337.0,Greene Ave & Nostrand Ave,40.68833370000001,-73.950916,307
2019.0,Jan,3056.0,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,311.0,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,291
2019.0,Jan,3057.0,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,466.0,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,459
2019.0,Jan,3058.0,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,345.0,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,327
2019.0,Jan,3059.0,Pulaski St & Marcus Garvey Blvd,40.693398200000004,-73.939877,226.0,Pulaski St & Marcus Garvey Blvd,40.693398200000004,-73.939877,224
2019.0,Jan,3060.0,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915,225.0,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915,229
2019.0,Jan,3061.0,Throop Ave & Myrtle Ave,40.69622937,-73.94371094,163.0,Throop Ave & Myrtle Ave,40.69622937,-73.94371094,128
2019.0,Jan,3062.0,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,380.0,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,402
2019.0,Jan,3063.0,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,173.0,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,183
2019.0,Jan,3064.0,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,706.0,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,712
2019.0,Jan,3065.0,Union Ave & Wallabout St,40.70029511,-73.95032283,189.0,Union Ave & Wallabout St,40.70029511,-73.95032283,188
2019.0,Jan,3066.0,Tompkins Ave & Hopkins St,40.69957608,-73.94708417,293.0,Tompkins Ave & Hopkins St,40.69957608,-73.94708417,288
2019.0,Jan,3067.0,Broadway & Whipple St,40.7016657,-73.9437303,464.0,Broadway & Whipple St,40.7016657,-73.9437303,484
2019.0,Jan,3068.0,Humboldt St & Varet St,40.7031724,-73.940636,319.0,Humboldt St & Varet St,40.7031724,-73.940636,354
2019.0,Jan,3069.0,Lorimer St & Broadway,40.70411791,-73.94818595,187.0,Lorimer St & Broadway,40.70411791,-73.94818595,245
2019.0,Jan,3070.0,McKibbin St & Manhattan Ave,40.70510918,-73.94407279,209.0,McKibbin St & Manhattan Ave,40.70510918,-73.94407279,198
2019.0,Jan,3071.0,Boerum St & Broadway,40.70538077,-73.94976519,319.0,Boerum St & Broadway,40.70538077,-73.94976519,313
2019.0,Jan,3072.0,Leonard St & Boerum St,40.70583339,-73.94644578,272.0,Leonard St & Boerum St,40.70583339,-73.94644578,278
2019.0,Jan,3074.0,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,570.0,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,564
2019.0,Jan,3075.0,Division Ave & Marcy Ave,40.70708701,-73.95796783,200.0,Division Ave & Marcy Ave,40.70708701,-73.95796783,150
2019.0,Jan,3076.0,Scholes St & Manhattan Ave,40.70870368,-73.9448625,479.0,Scholes St & Manhattan Ave,40.70870368,-73.9448625,456
2019.0,Jan,3077.0,Stagg St & Union Ave,40.70877084,-73.95095259,846.0,Stagg St & Union Ave,40.70877084,-73.95095259,771
2019.0,Jan,3078.0,Broadway & Roebling St,40.70924826276157,-73.96063148975372,924.0,Broadway & Roebling St,40.70924826276157,-73.96063148975372,876
2019.0,Jan,3080.0,S 4 St & Rodney St,40.709340000000005,-73.95608,670.0,S 4 St & Rodney St,40.709340000000005,-73.95608,650
2019.0,Jan,3081.0,Graham Ave & Grand St,40.711863,-73.944024,562.0,Graham Ave & Grand St,40.711863,-73.944024,523
2019.0,Jan,3082.0,Hope St & Union Ave,40.71167351,-73.95141312,747.0,Hope St & Union Ave,40.71167351,-73.95141312,747
2019.0,Jan,3083.0,Bushwick Ave & Powers St,40.71247661,-73.94100005,459.0,Bushwick Ave & Powers St,40.71247661,-73.94100005,419
2019.0,Jan,3085.0,Roebling St & N 4 St,40.714690000000004,-73.95739,531.0,Roebling St & N 4 St,40.714690000000004,-73.95739,573
2019.0,Jan,3086.0,Graham Ave & Conselyea St,40.715143,-73.944507,1237.0,Graham Ave & Conselyea St,40.715143,-73.944507,1232
2019.0,Jan,3087.0,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,738.0,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,767
2019.0,Jan,3088.0,Union Ave & Jackson St,40.7160751,-73.95202900000001,335.0,Union Ave & Jackson St,40.7160751,-73.95202900000001,340
2019.0,Jan,3091.0,Frost St & Meeker St,40.71764,-73.94882,249.0,Frost St & Meeker St,40.71764,-73.94882,241
2019.0,Jan,3092.0,Berry St & N 8 St,40.7190095,-73.95852515,1516.0,Berry St & N 8 St,40.7190095,-73.95852515,1525
2019.0,Jan,3093.0,N 6 St & Bedford Ave,40.71745169,-73.95850939,2393.0,N 6 St & Bedford Ave,40.71745169,-73.95850939,2373
2019.0,Jan,3094.0,Graham Ave & Withers St,40.7169811,-73.94485918,497.0,Graham Ave & Withers St,40.7169811,-73.94485918,476
2019.0,Jan,3095.0,Graham Ave & Herbert St,40.71929301,-73.94500379,329.0,Graham Ave & Herbert St,40.71929301,-73.94500379,320
2019.0,Jan,3096.0,Union Ave & N 12 St,40.71924,-73.95241999999999,690.0,Union Ave & N 12 St,40.71924,-73.95241999999999,754
2019.0,Jan,3100.0,Nassau Ave & Newell St,40.724812564400175,-73.94752621650694,778.0,Nassau Ave & Newell St,40.724812564400175,-73.94752621650694,756
2019.0,Jan,3101.0,N 12 St & Bedford Ave,40.72079821,-73.95484712,813.0,N 12 St & Bedford Ave,40.72079821,-73.95484712,804
2019.0,Jan,3102.0,Driggs Ave & Lorimer St,40.72179134,-73.95041540000001,563.0,Driggs Ave & Lorimer St,40.72179134,-73.95041540000001,553
2019.0,Jan,3105.0,N 15 St & Wythe Ave,40.724055,-73.955736,398.0,N 15 St & Wythe Ave,40.724055,-73.955736,399
2019.0,Jan,3106.0,Driggs Ave & N Henry St,40.72325,-73.94308000000001,974.0,Driggs Ave & N Henry St,40.72325,-73.94308000000001,956
2019.0,Jan,3107.0,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,1196.0,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,1277
2019.0,Jan,3108.0,Nassau Ave & Russell St,40.725570000000005,-73.94434,1149.0,Nassau Ave & Russell St,40.725570000000005,-73.94434,1069
2019.0,Jan,3109.0,Banker St & Meserole Ave,40.72606,-73.95621,794.0,Banker St & Meserole Ave,40.72606,-73.95621,832
2019.0,Jan,3110.0,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,1218.0,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,1210
2019.0,Jan,3112.0,Milton St & Franklin St,40.72906,-73.95779,1333.0,Milton St & Franklin St,40.72906,-73.95779,1343
2019.0,Jan,3113.0,Greenpoint Ave & Manhattan Ave,40.730259999999994,-73.95394,1052.0,Greenpoint Ave & Manhattan Ave,40.730259999999994,-73.95394,1045
2019.0,Jan,3115.0,India St & Manhattan Ave,40.73232194,-73.9550858,815.0,India St & Manhattan Ave,40.73232194,-73.9550858,812
2019.0,Jan,3116.0,Huron St & Franklin St,40.732659999999996,-73.95826,877.0,Huron St & Franklin St,40.732659999999996,-73.95826,867
2019.0,Jan,3117.0,Franklin St & Dupont St,40.735640000000004,-73.95866,573.0,Franklin St & Dupont St,40.735640000000004,-73.95866,547
2019.0,Jan,3118.0,McGuinness Blvd & Eagle St,40.73555,-73.95284000000001,814.0,McGuinness Blvd & Eagle St,40.73555,-73.95284000000001,818
2019.0,Jan,3119.0,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,1278.0,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,1264
2019.0,Jan,3121.0,Jackson Ave & 46 Rd,40.74524768,-73.94733276,295.0,Jackson Ave & 46 Rd,40.74524768,-73.94733276,303
2019.0,Jan,3122.0,48 Ave & 5 St,40.74436328706688,-73.95587325096129,220.0,48 Ave & 5 St,40.74436328706688,-73.95587325096129,204
2019.0,Jan,3123.0,31 St & Thomson Ave,40.74469738,-73.93540375,239.0,31 St & Thomson Ave,40.74469738,-73.93540375,255
2019.0,Jan,3124.0,46 Ave & 5 St,40.74731,-73.95451,914.0,46 Ave & 5 St,40.74731,-73.95451,929
2019.0,Jan,3125.0,45 Rd & 11 St,40.74708586,-73.94977234,635.0,45 Rd & 11 St,40.74708586,-73.94977234,647
2019.0,Jan,3126.0,44 Dr & Jackson Ave,40.74718234,-73.9432635,636.0,44 Dr & Jackson Ave,40.74718234,-73.9432635,613
2019.0,Jan,3127.0,9 St & 44 Rd,40.74966,-73.9521,194.0,9 St & 44 Rd,40.74966,-73.9521,212
2019.0,Jan,3128.0,21 St & 43 Ave,40.75052534,-73.94594845,184.0,21 St & 43 Ave,40.75052534,-73.94594845,190
2019.0,Jan,3129.0,Queens Plaza North & Crescent St,40.75110165,-73.94073717,1021.0,Queens Plaza North & Crescent St,40.75110165,-73.94073717,1039
2019.0,Jan,3130.0,21 St & Queens Plaza North,40.75325964,-73.94335788,441.0,21 St & Queens Plaza North,40.75325964,-73.94335788,448
2019.0,Jan,3131.0,E 68 St & 3 Ave,40.76712840349542,-73.96224617958069,762.0,E 68 St & 3 Ave,40.76712840349542,-73.96224617958069,769
2019.0,Jan,3132.0,E 59 St & Madison Ave,40.76350532,-73.97109243,1466.0,E 59 St & Madison Ave,40.76350532,-73.97109243,1473
2019.0,Jan,3134.0,3 Ave & E 62 St,40.76312584,-73.96526895,1150.0,3 Ave & E 62 St,40.76312584,-73.96526895,1148
2019.0,Jan,3135.0,E 75 St & 3 Ave,40.77112927,-73.95772297,1050.0,E 75 St & 3 Ave,40.77112927,-73.95772297,1051
2019.0,Jan,3136.0,5 Ave & E 63 St,40.766368,-73.971518,968.0,5 Ave & E 63 St,40.766368,-73.971518,968
2019.0,Jan,3137.0,5 Ave & E 73 St,40.77282817,-73.96685276,1746.0,5 Ave & E 73 St,40.77282817,-73.96685276,1762
2019.0,Jan,3139.0,E 72 St & Park Ave,40.77118287540658,-73.96409422159195,840.0,E 72 St & Park Ave,40.77118287540658,-73.96409422159195,849
2019.0,Jan,3140.0,1 Ave & E 78 St,40.77140426,-73.9535166,2725.0,1 Ave & E 78 St,40.77140426,-73.9535166,2777
2019.0,Jan,3141.0,1 Ave & E 68 St,40.76500525,-73.95818491,3642.0,1 Ave & E 68 St,40.76500525,-73.95818491,3664
